31.8254,46.5612
32.0883,46.5377
32.276,46.5143
32.276,46.5753
32.1657,46.5917
32.046,46.7044
31.9569,46.8264
31.9123,46.7349
31.7691,46.6903
31.6048,46.6527
31.6142,46.6903
31.6377,46.7795
31.5274,46.7208
31.3185,46.6433
31.173,46.6293
31.0205,46.6058
30.8984,46.5612
30.767,46.5377
30.7553,46.4932
30.7435,46.4321
30.6239,46.2937
30.5347,46.2092
30.469,46.2256
30.4032,46.3242
30.3258,46.3476
30.2484,46.3476
30.1826,46.4016
30.2272,46.3171
30.3915,46.2186
30.4244,46.0801
30.3141,45.9416
30.2272,45.8736
30.1052,45.8642
NaN,NaN
29.9292,41.1729
30.1826,41.1729
30.3915,41.1823
30.5793,41.14
30.7107,41.0907
30.7881,41.1072
30.9876,41.0907
31.173,41.0649
31.4288,41.1564
31.5485,41.3395
31.7691,41.424
31.9803,41.5648
32.2314,41.6305
32.4192,41.7525
32.6515,41.8535
32.8604,41.9192
33.1256,42.0013
33.4354,42.0342
33.7311,42.0412
34.1394,42.0083
34.4938,42.0177
34.813,42.0177
35.0336,42.0999
35.165,42.1163
35.2659,42.0834
35.2659,41.9755
35.409,41.8206
35.6625,41.7197
35.8925,41.7197
36.1366,41.7619
36.2563,41.6047
36.3994,41.3231
36.6763,41.316
36.8969,41.2902
37.0401,41.2245
37.3147,41.1166
37.5353,41.0156
37.6456,41.0743
37.7559,41.1072
38.1314,40.9664
38.528,40.9898
38.826,41.0743
39.0912,41.1001
39.3658,41.133
39.6967,41.0743
39.9948,41.025
NaN,NaN
29.6405,45.3854
29.6969,45.3315
29.6851,45.254
29.6851,45.1062
29.6523,44.9654
29.5091,44.8246
29.3214,44.794
29.1336,44.7002
28.9905,44.5664
28.859,44.4796
28.8144,44.557
28.9365,44.6532
29.0468,44.8175
29.035,44.8879
29.0468,44.9959
28.9036,44.9959
28.8708,44.8644
28.8379,44.7002
28.7487,44.5335
28.7159,44.3927
28.6596,44.2824
28.6596,44.1956
28.6596,44.0431
28.6384,43.9398
28.6596,43.7896
NaN,NaN
28.6596,43.7896
28.6173,43.5807
28.5164,43.4282
28.1761,43.3648
27.9555,43.1724
27.9438,42.994
27.9438,42.7758
27.7889,42.7359
27.7349,42.6631
27.6575,42.6044
27.5354,42.5317
27.5917,42.4754
27.6786,42.4496
27.756,42.3604
27.8217,42.2219
27.8992,42.1327
28.0212,42.0248
28.0329,41.9356
NaN,NaN
28.0329,41.9356
28.0095,41.8276
28.0658,41.6798
28.1972,41.5554
28.3404,41.4733
28.5938,41.3817
28.9036,41.2996
29.0796,41.2902
29.0914,41.1658
28.9811,41.0485
28.7159,40.9898
28.5727,41.0415
28.3193,41.0579
28.0329,41.0485
27.8335,41.0156
27.6129,41.0086
27.458,40.8654
27.1271,40.6566
26.8853,40.5392
26.6647,40.4219
26.4887,40.3116
26.3667,40.159
26.2235,40.1098
26.2235,40.3116
26.247,40.4031
26.4441,40.497
26.7093,40.5721
26.8408,40.673
26.6319,40.6566
26.355,40.6308
26.2353,40.6214
26.1015,40.673
26.0593,40.7317
NaN,NaN
26.355,41.8112
26.3995,41.7291
26.5662,41.6211
26.5427,41.4639
26.3456,41.3489
26.3127,41.14
26.247,40.9312
26.0593,40.7317
NaN,NaN
24.7122,40.6143
24.8131,40.6472
24.7685,40.6824
24.7568,40.781
24.6699,40.8068
24.515,40.6894
24.5268,40.6308
24.6371,40.5885
24.7122,40.6143
NaN,NaN
26.0593,40.7317
25.8926,40.8396
25.6063,40.8983
25.3317,40.957
25.198,40.9734
25.0337,41.0086
24.8577,40.9241
24.7568,40.8983
24.6253,40.8983
24.4259,40.957
24.2381,40.8068
23.9424,40.7575
23.6655,40.6214
23.8204,40.504
23.9424,40.4712
24.0856,40.4289
24.1841,40.3538
24.2616,40.2787
24.3062,40.2013
24.2287,40.2435
24.1067,40.328
23.9307,40.3703
23.8204,40.3796
23.7429,40.2529
23.9424,40.1426
NaN,NaN
23.9635,39.9643
23.8204,40.0839
23.7101,40.2177
23.5341,40.2693
23.4566,40.2529
23.5012,40.1004
NaN,NaN
23.5669,39.9408
23.3792,40.0839
23.2806,40.26
23.0929,40.3609
22.8605,40.4712
22.8511,40.5228
22.9051,40.6214
22.8159,40.5885
22.6517,40.5557
22.6071,40.3538
22.6071,40.152
NaN,NaN
30.1052,45.8642
29.9714,45.8642
29.9292,45.8032
29.8189,45.7656
29.8072,45.6718
29.718,45.7023
29.6969,45.8266
29.664,45.8806
29.664,45.7586
29.664,45.6342
29.6757,45.5192
29.6969,45.4394
29.6405,45.3854
NaN,NaN
26.4113,40.0675
26.5333,40.2107
26.6765,40.3116
26.8079,40.4383
26.9299,40.4289
27.0402,40.4289
27.1388,40.4547
27.3148,40.497
27.4134,40.4219
27.6246,40.3703
27.8335,40.3796
27.7889,40.497
27.7678,40.5721
27.9226,40.5557
28.0329,40.5134
28.0212,40.4383
28.1432,40.4289
28.385,40.4641
28.6056,40.4547
28.8802,40.4454
29.1125,40.4712
29.0914,40.565
28.9365,40.5885
28.913,40.6401
29.0914,40.6988
29.3331,40.7059
29.5208,40.7223
29.7086,40.7317
29.8963,40.7411
29.8846,40.8068
29.7414,40.8326
29.6311,40.8068
29.4645,40.8162
29.3871,40.8232
29.3331,40.8819
29.2556,40.8983
29.2228,40.9828
29.1125,41.0321
29.1571,41.1236
29.2345,41.2315
29.2674,41.2738
29.2885,41.2245
29.4551,41.2245
29.6851,41.1658
29.9292,41.1729
NaN,NaN
26.2235,39.9056
26.3127,40.0417
26.3221,40.0417
26.4113,40.0675
NaN,NaN
19.9622,39.915
19.8401,40.0487
19.521,40.1426
19.3543,40.3444
19.2769,40.4712
19.4107,40.4547
19.4107,40.5721
19.345,40.7645
19.4107,40.9405
19.4435,40.9734
19.4318,41.1072
19.4647,41.2245
19.3872,41.3724
19.4107,41.4568
19.4435,41.5296
19.4764,41.6047
19.5538,41.7948
19.4647,41.8699
19.3098,41.8934
NaN,NaN
19.3098,41.8934
19.2112,41.952
19.1009,42.1327
18.946,42.2125
18.7371,42.3604
18.6268,42.419
18.5494,42.466
18.3968,42.5411
18.2302,42.6373
18.0542,42.7359
17.8876,42.825
17.7233,42.8321
17.5919,42.8579
17.3032,42.987
17.0732,43.0269
17.1389,43.0832
17.3384,43.0503
17.437,42.9612
17.5356,42.9541
17.5144,43.0175
17.3595,43.0996
17.1272,43.285
16.8644,43.4282
16.5428,43.5244
16.3222,43.5408
16.0688,43.5244
15.9913,43.5338
15.9585,43.63
15.881,43.7497
15.6839,43.8201
15.5619,43.9093
15.3741,43.9961
15.177,44.1862
15.1652,44.259
15.2216,44.3129
15.407,44.3458
15.2098,44.4631
15.0338,44.557
14.8907,44.7706
14.8907,44.9583
14.8343,45.0897
14.7569,45.1695
14.7029,45.1695
14.6583,45.2071
14.548,45.2939
14.3274,45.3479
14.2054,45.1132
14.1068,44.9818
14.0083,44.8551
13.9097,44.841
13.8205,44.8879
13.6656,45.1132
13.5788,45.2306
13.5342,45.4183
13.5107,45.5028
13.6539,45.5802
13.6985,45.6952
13.6328,45.5568
NaN,NaN
14.5034,45.2376
14.5152,45.2376
14.5269,45.2071
14.5363,45.1766
14.5598,45.1132
14.6255,45.0827
14.6912,45.0428
14.7123,45.0053
14.7123,44.9888
14.6583,45.0053
14.5809,45.0358
14.4706,45.0428
14.4166,45.0757
14.4377,45.1461
14.4589,45.2
14.5034,45.2376
NaN,NaN
14.2828,45.1601
14.2711,45.1836
14.3063,45.193
14.3157,45.1836
14.3392,45.1461
14.3392,45.1296
14.3392,45.0991
14.3392,45.0592
14.3603,45.0217
14.372,44.9747
14.372,44.9489
14.372,44.8879
14.372,44.848
14.3931,44.794
14.426,44.7142
14.4377,44.6837
14.4166,44.7002
14.3157,44.8246
14.2617,44.8879
14.2617,44.9114
14.2828,44.9184
14.3392,44.9747
14.3392,45.0358
14.3063,45.0897
14.2828,45.1461
14.2828,45.1601
NaN,NaN
16.3903,43.4141
16.4114,43.4282
16.4232,43.4282
16.4325,43.4282
16.4771,43.4211
16.5335,43.4141
16.5992,43.4047
16.6649,43.3977
16.7423,43.3648
16.808,43.3578
16.8292,43.332
16.8198,43.3249
16.808,43.3179
16.7869,43.3179
16.7306,43.3179
16.6203,43.3015
16.5335,43.3015
16.4325,43.3179
16.3997,43.3648
16.3903,43.4141
NaN,NaN
16.6438,42.9776
16.6766,43.0104
16.7306,43.0104
16.8198,43.0104
16.9301,43.0104
17.0075,43.0104
17.0732,42.994
17.0943,42.9447
17.0404,42.9447
16.984,42.9447
16.9066,42.9377
16.7963,42.9377
16.686,42.9377
16.6531,42.9377
16.6438,42.9612
16.6438,42.9776
NaN,NaN
9.8614,44.083
10.1712,43.9891
10.2252,43.9257
10.258,43.7661
10.3589,43.5573
10.5021,43.3085
10.5561,43.156
10.5467,43.0597
10.6007,43.0104
10.8001,42.872
10.9198,42.7828
11.0958,42.6209
11.131,42.5247
11.1639,42.419
11.3071,42.4589
11.4385,42.4589
11.6051,42.3604
11.7365,42.2055
11.8586,42.0834
12.0346,42.067
12.1331,41.9591
12.3655,41.7361
12.5955,41.5554
12.8607,41.4076
13.0484,41.2808
13.147,41.3066
13.4568,41.2996
13.6328,41.2902
13.7431,41.2644
13.8745,41.1564
14.0083,41.0321
14.0857,40.8913
14.25,40.8396
14.3814,40.7997
14.4049,40.7575
14.3814,40.6472
14.5598,40.673
14.724,40.6894
14.8226,40.673
14.9001,40.5885
14.9681,40.4383
14.9564,40.3796
14.9329,40.3374
15.0221,40.2365
15.231,40.1684
15.3319,40.1004
NaN,NaN
15.4187,39.9995
15.5079,40.1262
15.6065,40.1262
15.6276,40.0839
15.6839,40.0253
NaN,NaN
16.5335,39.915
16.5874,40.0675
16.6203,40.1849
16.7752,40.3538
16.984,40.5298
17.1835,40.5557
17.2821,40.4876
17.4816,40.3867
17.735,40.3374
17.9322,40.2529
17.9979,40.1262
NaN,NaN
18.3288,39.915
18.3851,40.0065
18.4719,40.1332
18.418,40.2365
18.3077,40.3609
18.1316,40.504
18.0213,40.6566
17.9322,40.7645
17.7444,40.8068
17.4816,40.8913
17.2821,40.9499
17.1389,41.0743
16.9183,41.1658
16.6977,41.2315
16.4889,41.2996
16.2683,41.3724
16.1251,41.4404
16.0148,41.4733
15.9374,41.4733
15.881,41.5296
15.881,41.6047
15.9913,41.6962
16.1251,41.7619
16.1462,41.8863
16.0922,41.9262
16.0242,42.0013
15.9256,42.0013
15.8388,41.9849
15.7613,41.952
15.9045,41.9849
15.7707,41.952
15.6065,41.9426
15.4304,41.952
15.2098,41.952
15.1981,41.9262
15.1981,41.9192
15.1981,41.8441
14.9681,42.0248
14.8907,42.067
14.7804,42.1233
14.724,42.1398
14.6912,42.1327
14.6466,42.2383
14.5692,42.2383
14.5152,42.2876
14.3274,42.419
14.196,42.5082
14.0951,42.6209
13.9637,42.8086
13.898,42.9307
13.8534,43.0503
13.7877,43.1161
13.7313,43.2921
13.6774,43.4282
13.6116,43.5103
13.5342,43.63
13.4568,43.6699
13.3465,43.6699
13.3253,43.6863
13.3136,43.7168
13.2362,43.7497
13.147,43.7966
13.0601,43.8459
12.9381,43.9328
12.7949,43.9726
12.6401,44.029
12.5532,44.0689
12.4429,44.1627
12.342,44.2824
12.288,44.3998
12.288,44.5429
12.288,44.6368
12.2998,44.7706
12.3209,44.8551
12.4312,44.9184
12.4523,45.0053
12.3983,45.0897
12.2669,45.1226
12.2434,45.2071
12.2223,45.3174
12.2552,45.4089
12.342,45.4488
12.4523,45.5192
12.518,45.5192
12.5415,45.4957
12.6283,45.5098
12.8161,45.5802
13.093,45.6718
13.2244,45.7351
13.391,45.7023
13.5553,45.7656
13.6891,45.7492
13.6985,45.6718
13.6656,45.6178
13.6328,45.5802
13.6891,45.7257
NaN,NaN
5.1325,43.3836
5.1208,43.3836
5.0668,43.393
4.9659,43.393
4.933,43.3437
4.7805,43.3367
4.6256,43.3766
4.581,43.4235
4.5247,43.4493
4.3933,43.4657
4.2501,43.4798
4.1844,43.5291
4.0858,43.5291
3.9192,43.4657
3.8206,43.393
3.7643,43.3672
3.6212,43.2968
3.4897,43.2475
3.2691,43.1841
3.1588,43.0386
3.1142,42.8438
3.1377,42.8204
3.18,42.7875
3.2246,42.3956
NaN,NaN
3.2246,42.3956
3.3583,42.3557
3.3583,42.3322
3.3912,42.2571
3.2363,42.2008
3.2574,42.0694
3.3231,41.9473
3.1588,41.7901
2.8279,41.6258
2.4642,41.4686
2.2225,41.2926
1.9009,41.2104
1.5043,41.0931
1.1406,40.9945
0.92,40.7856
0.92,40.6941
0.7674,40.5744
0.5468,40.3656
0.4037,40.1802
NaN,NaN
4.3064,40.0276
4.3276,40.0276
NaN,NaN
4.0858,39.9103
3.9521,40.0112
4.0295,40.0699
4.1961,40.0792
4.2619,40.0628
4.3064,40.0276
NaN,NaN
-0.1056,49.2929
0.0493,49.314
0.237,49.4009
0.4576,49.415
0.6125,49.429
0.6454,49.4666
0.5351,49.4877
0.2699,49.4948
0.2582,49.5581
0.3802,49.7083
0.6571,49.8233
0.92,49.8726
1.2391,49.943
NaN,NaN
7.5474,43.8365
7.524,43.8131
7.4254,43.7732
7.294,43.7262
7.1837,43.6863
7.1602,43.63
7.0499,43.5807
6.9513,43.5103
6.841,43.4376
6.7307,43.3742
6.6767,43.3484
6.665,43.2686
6.6204,43.2287
6.489,43.1888
6.3552,43.1489
6.2567,43.1231
6.191,43.0902
6.1675,43.0996
6.0361,43.1067
5.9046,43.1067
5.8483,43.1489
5.7943,43.1724
5.738,43.2193
5.6183,43.2193
5.5291,43.2287
5.4634,43.2522
5.4306,43.3179
5.3203,43.3484
5.1865,43.3578
5.0997,43.3883
5.0433,43.4211
5.1325,43.3836
NaN,NaN
7.5474,43.8365
7.7,43.8295
7.8666,43.8459
8.0661,43.8999
8.1529,43.9398
8.1858,44.036
8.2632,44.1158
8.3524,44.2097
8.4392,44.2425
8.4721,44.3223
8.5613,44.3528
8.627,44.3763
8.7936,44.4232
8.9461,44.4232
9.1245,44.3927
9.3099,44.3223
9.6525,44.1698
9.8614,44.083
NaN,NaN
9.1339,41.316
9.1996,41.3066
9.2113,41.2996
9.2677,41.2738
9.3428,41.2574
9.378,41.2151
9.4319,41.1916
9.4765,41.1564
9.4976,41.1236
9.5305,41.0743
9.5634,41.0086
9.5986,40.9077
9.6737,40.7223
9.7089,40.5228
9.7089,40.4641
9.6971,40.3444
9.6643,40.2271
9.6737,40.1426
NaN,NaN
8.4955,39.9736
8.4627,40.1004
8.4838,40.2107
8.4721,40.3538
8.4392,40.4641
8.3852,40.5721
8.3524,40.5885
8.2632,40.5885
8.2092,40.673
8.2092,40.7411
8.2092,40.8326
8.2186,40.8983
8.2092,40.9664
8.2186,40.9828
8.2961,40.9147
8.3852,40.8654
8.5613,40.8913
8.6833,40.9828
8.803,41.0743
8.925,41.1564
9.0353,41.1916
9.0893,41.2574
9.1339,41.316
NaN,NaN
9.3428,43.0339
9.4319,43.0034
9.4437,42.8579
9.4531,42.7194
9.4531,42.6044
9.4976,42.4425
9.554,42.2383
9.5211,42.0905
9.4531,41.9685
9.4202,41.8276
9.378,41.7455
9.3428,41.6375
9.3099,41.5883
9.277,41.5648
9.2231,41.4733
9.2113,41.3911
9.1245,41.4967
9.0236,41.5132
8.9039,41.5648
8.8476,41.6375
8.8593,41.7525
8.7373,41.7877
8.7044,41.8699
8.6927,41.9849
8.6927,42.0905
8.6833,42.1562
8.6152,42.229
8.6058,42.2947
8.627,42.3533
8.6152,42.4097
8.6152,42.4331
8.6152,42.4425
8.627,42.4589
8.6387,42.4754
8.6598,42.5575
8.7044,42.6209
8.7819,42.6044
8.9039,42.6373
9.0142,42.6936
9.101,42.7523
9.2677,42.7828
9.3099,42.8485
9.3216,42.9307
9.3428,42.9776
9.3428,43.0339
NaN,NaN
-1.2743,60.0039
-1.3072,59.8889
-1.2509,59.91
-1.164,59.9828
NaN,NaN
-6.1464,58.4456
-6.1675,58.4526
-6.2567,58.4362
-6.4561,58.3775
-6.5758,58.3142
-6.7096,58.2672
-6.7096,58.2273
-6.6767,58.1733
-6.787,58.1569
-6.9185,58.2039
-6.9724,58.11
-6.9724,58.0466
-6.9724,57.9809
-6.9185,57.941
-6.8645,57.8941
-6.9396,57.8354
-6.9513,57.8072
-6.9185,57.7462
-6.7964,57.7697
-6.7307,57.8002
-6.719,57.8542
-6.6439,57.8776
-6.5758,57.9293
-6.4561,57.9222
-6.3881,57.941
-6.313,57.9879
-6.2895,58.0396
-6.2895,58.0584
-6.3552,58.063
-6.3552,58.1217
-6.3458,58.1288
-6.3224,58.1522
-6.2778,58.1733
-6.1792,58.1804
-6.0924,58.2203
-6.1346,58.2156
-6.191,58.2555
-6.1675,58.3071
-6.1581,58.3611
-6.1464,58.4127
-6.1464,58.4456
NaN,NaN
-7.0288,57.6125
-6.9724,57.6289
-6.9842,57.6359
-7.0827,57.6477
-7.2283,57.6359
-7.3268,57.6289
-7.3925,57.6242
-7.4043,57.589
-7.3479,57.5773
-7.3034,57.5397
-7.2494,57.5233
-7.1602,57.5162
-7.0945,57.5162
-7.0616,57.5162
-7.0616,57.5467
-7.0499,57.5819
-7.0288,57.6125
NaN,NaN
-2.6285,58.9455
-2.6073,58.9689
-2.6285,58.9736
-2.6637,58.9971
-2.7716,58.99
-2.8725,59.0018
-2.9711,59.0018
-3.0039,59.0464
-3.0157,59.0933
-3.1142,59.1543
-3.1917,59.1543
-3.2246,59.0651
-3.2246,58.99
-3.126,58.9572
-3.0039,58.9502
-2.8725,58.9619
-2.7951,58.9502
-2.7505,58.9408
-2.6848,58.929
-2.6285,58.9455
NaN,NaN
-3.1025,58.8305
-3.0931,58.8657
-3.1471,58.9009
-3.2246,58.922
-3.2903,58.9103
-3.302,58.8539
-3.2363,58.814
-3.1377,58.8211
-3.1025,58.8305
NaN,NaN
-5.2546,58.2156
-5.2428,58.2086
-5.2428,58.1569
-5.2428,58.1053
-5.2428,58.0818
-5.3414,58.0513
-5.3085,58.0044
-5.2311,57.9692
-5.1654,57.9363
-5.1654,57.9222
-5.2428,57.8941
-5.3297,57.8706
-5.4188,57.8589
-5.4963,57.8166
-5.5855,57.8119
-5.6606,57.7814
-5.6512,57.711
-5.6606,57.6758
-5.6512,57.6171
-5.6512,57.5773
-5.5949,57.5585
-5.5291,57.535
-5.562,57.5162
-5.684,57.528
-5.738,57.5115
-5.738,57.481
-5.738,57.4646
-5.738,57.4576
-5.738,57.3919
-5.7286,57.3613
-5.6066,57.3567
-5.4517,57.3754
-5.3977,57.3801
-5.4188,57.3332
-5.5174,57.3027
-5.4846,57.2909
-5.4071,57.2862
-5.4188,57.2675
-5.508,57.2018
-5.5174,57.1713
-5.5291,57.1595
-5.5174,57.1173
-5.508,57.0938
-5.5503,57.0868
-5.6183,57.0398
-5.6183,57.0281
-5.6183,56.9976
-5.684,56.9624
-5.7286,56.8967
-5.738,56.8709
-5.7286,56.8286
-5.7286,56.7699
-5.738,56.7512
-5.8272,56.7394
-5.9258,56.7254
-6.0243,56.6901
-6.0149,56.6596
-5.8812,56.6549
-5.8483,56.6479
-5.8389,56.6479
-5.8272,56.6174
-5.8155,56.5564
-5.7286,56.5259
-5.6394,56.4766
-5.5949,56.4531
-5.5855,56.4531
-5.562,56.4602
-5.562,56.4649
-5.4963,56.4907
-5.4071,56.5212
-5.3203,56.5681
-5.2757,56.5939
-5.2428,56.6104
-5.21,56.6244
-5.1982,56.6174
-5.1865,56.6057
-5.1865,56.5517
-5.264,56.4649
-5.3085,56.3921
-5.3649,56.324
-5.3977,56.2818
-5.4188,56.2396
-5.44,56.1645
-5.4634,56.1222
-5.4634,56.08
-5.508,56.0236
-5.5291,55.9509
-5.5409,55.9063
-5.5409,55.8453
-5.5409,55.8195
-5.44,55.8336
-5.3977,55.796
-5.4071,55.7326
-5.4752,55.6716
-5.562,55.5778
-5.6066,55.4909
-5.6394,55.4158
-5.6723,55.3337
-5.6723,55.3032
-5.5503,55.3032
-5.4963,55.3454
-5.44,55.4721
-5.3414,55.6083
-5.2968,55.6763
-5.2428,55.7467
-5.2428,55.7819
-5.2428,55.8195
-5.2546,55.8828
-5.3085,55.9556
-5.3203,56.0002
-5.2968,56.0119
-5.264,56.0307
-5.1982,56.08
-5.0668,56.1785
-5.0433,56.1832
-5.034,56.1903
-5.0433,56.1222
-5.1114,56.0354
-5.1771,55.9509
-5.1865,55.8758
-5.1771,55.8382
-5.1325,55.8758
-5.0879,55.8828
-5.0762,55.8828
-5.0551,55.9251
-5.0105,55.9439
-4.9659,55.9321
-4.9565,55.9321
-4.9119,55.918
-4.8908,55.9016
-4.8791,55.9016
-4.8673,55.9063
-4.8556,55.9133
-4.8556,55.9368
-4.8556,56.0495
-4.7899,56.0236
-4.6913,56.0002
-4.5928,55.9556
-4.581,55.9368
-4.6796,55.9251
-4.7242,55.8758
-4.757,55.8195
-4.7688,55.7631
-4.7688,55.7139
-4.7805,55.6646
-4.7242,55.6153
-4.6139,55.566
-4.581,55.4581
-4.6796,55.3642
-4.7688,55.2257
-4.8908,55.0873
-4.933,55.0004
-4.9237,54.9042
-5.0433,54.9605
-5.0762,54.9042
-5.0105,54.7892
-4.933,54.6625
-4.8556,54.6249
-4.8134,54.6367
-4.8345,54.7775
-4.8134,54.815
-4.7453,54.8291
-4.6256,54.7845
-4.4379,54.6953
-4.3393,54.6695
-4.283,54.7329
-4.283,54.815
-4.229,54.8221
-4.0952,54.7963
-4.0178,54.7963
-3.8535,54.7892
-3.7549,54.8221
-3.6658,54.8479
-3.654,54.8526
-3.5555,54.8737
-3.5226,54.9042
-3.3912,54.9488
-3.2809,54.9418
-3.126,54.9371
-3.0039,54.923
-3.0603,54.8925
-3.1377,54.8925
-3.1917,54.8596
-3.2903,54.815
-3.3466,54.7329
-3.4334,54.6367
-3.5109,54.5404
-3.5437,54.4583
-3.5015,54.3809
-3.424,54.3222
-3.3677,54.2846
-3.3137,54.2002
-3.2903,54.1884
-3.2574,54.2189
-3.248,54.2002
-3.1917,54.1556
-3.1377,54.0781
-3.0274,54.1039
-2.8819,54.1298
-2.7294,54.2189
-2.6519,54.2002
-2.7294,54.1368
-2.7294,54.0523
-2.7505,53.949
-2.8491,53.8904
-2.9171,53.766
-2.8397,53.7519
-2.7388,53.7331
-2.8491,53.6487
-2.9171,53.543
-2.9382,53.4773
-2.8819,53.4257
-2.7951,53.3999
-2.8608,53.3717
-2.95,53.2872
-3.1142,53.2943
-3.3583,53.2872
-3.6775,53.299
-3.9192,53.2145
-4.1609,53.0878
-4.3604,52.9634
-4.581,52.8226
-4.4918,52.7897
-4.229,52.8953
-4.0295,52.9235
-3.9967,52.8226
-3.9967,52.7029
-3.9849,52.602
-3.9638,52.555
-3.8535,52.5081
-3.9309,52.4213
-3.9521,52.3861
-4.0412,52.2664
-4.2055,52.1983
-4.4144,52.1091
-4.5928,52.0364
-4.8016,51.973
-5.0011,51.9003
-5.1536,51.851
-5.1114,51.8181
-5.0762,51.7501
-5.0222,51.6937
-4.9776,51.6327
-4.9448,51.6186
-4.933,51.6046
-4.8227,51.5928
-4.6913,51.6257
-4.5247,51.7219
-4.3604,51.7688
-4.2947,51.7501
-4.2712,51.7078
-4.2501,51.6046
-4.1844,51.5647
-3.9638,51.5576
-3.8324,51.6327
-3.7761,51.6398
-3.7221,51.6186
-3.654,51.5576
-3.5437,51.4684
-3.4452,51.398
-3.3349,51.3722
-3.18,51.3793
-3.0697,51.4262
-2.9828,51.5083
-2.8608,51.5647
-2.7505,51.5928
-2.5862,51.6679
-2.4759,51.7219
-2.4642,51.6468
-2.5534,51.5576
-2.7059,51.4332
-2.8397,51.337
-2.8819,51.2549
-2.9382,51.2126
-3.0039,51.1915
-3.18,51.1774
-3.4897,51.1845
-3.7549,51.1774
-4.0178,51.1446
-4.0295,51.1164
-4.1187,51.0249
-4.2947,50.9498
-4.4144,50.7902
-4.6585,50.6212
-4.8673,50.4734
-5.0433,50.3537
-5.1654,50.2622
-5.3203,50.1988
-5.4517,50.1354
-5.508,50.0439
NaN,NaN
-5.508,49.9946
-5.4517,50.0721
-5.386,50.1002
-5.264,50.065
-5.1865,50.0228
-5.0997,50.0369
-5.0997,50.0298
NaN,NaN
-5.0433,49.9876
-4.9659,50.0369
-4.9119,50.1354
-4.7124,50.2058
-4.6021,50.3326
-4.4496,50.3326
-4.2947,50.3467
-4.1727,50.3396
-4.0624,50.3396
-3.9427,50.3185
-3.8089,50.2903
-3.7103,50.2551
-3.6118,50.241
-3.5672,50.2481
-3.5226,50.2833
-3.4452,50.3467
-3.4006,50.5015
-3.3677,50.6142
-3.3137,50.6283
-3.2691,50.6212
-3.1706,50.6212
-2.9828,50.6776
-2.7716,50.7128
-2.6965,50.7339
-2.6073,50.6776
-2.5088,50.6142
-2.4431,50.5649
-2.3985,50.5227
NaN,NaN
-2.3985,50.5227
-2.375,50.5156
-2.375,50.5227
-2.375,50.5297
-2.321,50.579
-2.1544,50.6072
-1.969,50.572
-1.8681,50.6001
-1.9244,50.6846
-1.7038,50.6846
-1.4597,50.6916
-1.4058,50.7268
-1.2837,50.762
-1.2626,50.816
-1.2626,50.8794
-1.1523,50.8231
-1.0303,50.8019
-0.8754,50.8231
-0.8331,50.7832
-0.7322,50.7339
-0.5468,50.755
-0.1924,50.7972
-0.0375,50.8019
NaN,NaN
0.0047,53.5571
-0.115,53.6228
-0.2488,53.7003
-0.1713,53.7261
-0.061,53.6557
NaN,NaN
0.0939,53.8364
-0.0728,53.9749
-0.1385,54.1298
-0.2488,54.2447
-0.2582,54.2447
-0.2582,54.2518
-0.2699,54.2518
-0.3591,54.3621
-0.5233,54.5029
-0.7322,54.5545
-0.9857,54.5803
-1.0537,54.6179
-1.1288,54.7587
-1.2626,54.8784
-1.3729,55.0192
-1.4269,55.1319
-1.4386,55.2445
-1.4503,55.3266
-1.4597,55.397
-1.4949,55.5285
-1.6592,55.5965
-1.8587,55.7209
-1.9784,55.8382
-2.145,55.9016
-2.3539,55.9556
-2.497,56.0002
-2.5956,56.0119
-2.6402,56.0049
-2.7294,55.9861
-2.9054,55.9439
-3.0485,55.9556
-3.18,55.9861
-3.1917,56.0049
-3.1471,56.0847
-3.0368,56.148
-2.8936,56.1715
-2.6965,56.1785
-2.5299,56.2208
-2.6191,56.2818
-2.7294,56.3686
-2.8162,56.3921
-2.8491,56.4461
-2.673,56.4414
-2.5627,56.4836
-2.4524,56.5681
-2.4196,56.6549
-2.3093,56.7394
-2.2647,56.7699
-2.2318,56.7981
-2.199,56.8403
-2.1779,56.8474
-2.1661,56.8709
-2.145,56.9436
-2.0676,57.0586
-2.0464,57.136
-2.0112,57.2205
-1.9244,57.2792
-1.8352,57.3261
-1.7578,57.3801
-1.7578,57.4763
-1.7578,57.5702
-1.8258,57.6524
-1.9244,57.6641
-2.1333,57.6641
-2.375,57.6477
-2.5745,57.6711
-2.7833,57.6758
-2.9922,57.6594
-3.2128,57.6946
-3.3677,57.6641
-3.6986,57.6054
-3.8746,57.5702
-4.0084,57.5045
-4.0858,57.5397
-4.0412,57.6125
-4.0412,57.6406
-4.1961,57.6171
-4.1961,57.6641
-3.9309,57.7063
-3.7643,57.7955
-3.8206,57.8072
-4.0741,57.8119
-4.0412,57.8894
-4.0178,57.8776
-3.8418,57.9926
-3.478,58.117
-3.3349,58.2555
-3.0931,58.3376
-3.0697,58.4761
-3.0368,58.584
-3.2574,58.6263
-3.3349,58.6146
-3.3677,58.6028
-3.5109,58.5794
-3.7643,58.5512
-3.9755,58.5512
-4.0952,58.5277
-4.2712,58.5113
-4.2947,58.5277
-4.4496,58.5512
-4.5036,58.5441
-4.5364,58.5512
-4.6467,58.5676
-4.7124,58.5512
-4.8462,58.5395
